"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",961,"Trabajadores Domésticos",9611,"Trabajadores Domésticos",2025,20251,"2025-Q1",37643,3760.1813351751985,1,3760.1813351751985,0.027334125795215165,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",962,"Trabajadores de Limpieza, Recamaristas, Mozos de Limpieza y Limpiadores de Calzado",9621,"Barrenderos y Trabajadores de Limpieza (Excepto en Hoteles y Restaurantes)",2025,20251,"2025-Q1",33089,6176.524313215872,1,6176.524313215872,0.02402727966521995,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",962,"Trabajadores de Limpieza, Recamaristas, Mozos de Limpieza y Limpiadores de Calzado",9623,"Mozos de Hotel y Restaurante",2025,20251,"2025-Q1",2393,5764.417049728375,1,5764.417049728375,0.0017376554214050392,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",963,"Lavadores y Cuidadores de Vehículos",9631,"Lavadores de Vehículos en Establecimientos",2025,20251,"2025-Q1",1919,4761.3705054716,1,4761.3705054716,0.0013934645857401882,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",963,"Lavadores y Cuidadores de Vehículos",9632,"Lavadores de Vehículos en Vía Pública",2025,20251,"2025-Q1",1214,1723.5420098846787,1,1723.5420098846787,0.0008815351782639856,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",963,"Lavadores y Cuidadores de Vehículos",9633,"Cuidadores y Acomodadores de Autos en Estacionamientos",2025,20251,"2025-Q1",816,20640,1,20640,0.0005925310588660727,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",964,"Lavanderos y Planchadores",9641,"Lavanderos en Establecimientos",2025,20251,"2025-Q1",767,5866.857887874837,1,5866.857887874837,0.0005569501496939679,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",966,"Recolectores de Desechos, Material Reciclable y otros Materiales",9661,"Recolectores de Basura y Material Reciclable",2025,20251,"2025-Q1",1649,3772.459066100667,1,3772.459066100667,0.0011974065147918552,0
9,"Trabajadores en Actividades Elementales y de Apoyo",96,"Trabajadores Domésticos, de Limpieza, Planchadores y otros Trabajadores de Limpieza",966,"Recolectores de Desechos, Material Reciclable y otros Materiales",9662,"Clasificadores de Desechos",2025,20251,"2025-Q1",1285,8845.618677042801,1,8845.618677042801,0.0009330911895133621,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",971,"Trabajadores de Paquetería, Empacado y de Apoyo para Espectáculos",9711,"Trabajadores de Paquetería, Maleteros y Botones de Hotel",2025,20251,"2025-Q1",2179,7635.0390087195965,1,7635.0390087195965,0.0015822612466533977,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",971,"Trabajadores de Paquetería, Empacado y de Apoyo para Espectáculos",9712,"Empacadores de Objetos y Mercancías",2025,20251,"2025-Q1",8229,5164.70288005833,1,5164.70288005833,0.005975414317903079,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",971,"Trabajadores de Paquetería, Empacado y de Apoyo para Espectáculos",9713,"Trabajadores de Apoyo a la Realización de Espectáculos, Deportes y en Parques de Diversiones",2025,20251,"2025-Q1",304,2483.815789473684,1,2483.815789473684,0.00022074686506775258,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",972,"Trabajadores Repartidores de Mensajería y Mercancías (A Pie y en Bicicleta)",9721,"Carteros (A Pie y en Bicicleta)",2025,20251,"2025-Q1",264,14000,1,14000,0.00019170122492725882,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",972,"Trabajadores Repartidores de Mensajería y Mercancías (A Pie y en Bicicleta)",9722,"Repartidores de Mensajería (A Pie y en Bicicleta) y Mandaderos",2025,20251,"2025-Q1",676,2353.550295857988,1,2353.550295857988,0.0004908713183743446,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",972,"Trabajadores Repartidores de Mensajería y Mercancías (A Pie y en Bicicleta)",9723,"Repartidores de Mercancías (A Pie y en Bicicleta)",2025,20251,"2025-Q1",142,7525,1,7525,0.00010311202249875286,0
9,"Trabajadores en Actividades Elementales y de Apoyo",97,"Trabajadores de Paquetería, de Apoyo para Espectáculos y Repartidores de Mercancías",973,"Lecturistas de Medidores, Recolectores de Dinero y Elevadoristas",9731,"Lecturistas de Medidores",2025,20251,"2025-Q1",321,16000,1,16000,0.00023309126212746244,0
9,"Trabajadores en Actividades Elementales y de Apoyo",99,"Ocupaciones no Especificadas",999,"Ocupaciones no Especificadas",9999,"Ocupaciones no Especificadas",2025,20251,"2025-Q1",11580,6221.661485319516,1,6221.661485319516,0.008408712820672943,0
